textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,sentiment_label,text_length,word_count
229e1200b7,Bella doesn`t love me no more,doesn`t love me no more,negative,morning,0-20,Bahrain,1701575,760.0,2239,bella doesn love,0,29,3
a1fc050e50,is thinking today will be a longg day!,is thinking today will be a longg day!,neutral,noon,21-30,Bangladesh,164689383,130170.0,1265,thinking today longg day,1,38,4
24d0db4f10, you are one of my favorite musicians/artists ever!! Please keep up the great work John,favorite,positive,night,31-45,Barbados,287375,430.0,668,one favorite musicians artists ever please keep great work john,2,87,10
e8ea30cd58,"OK crowdsourcing failed,","failed,",negative,morning,46-60,Belarus,9449323,202910.0,47,ok crowdsourcing failed,0,24,3
9d2a2a10f9," too early ,,, I`ll spill my corn flakes","too early ,,, I`ll spill my corn flakes",neutral,noon,60-70,Belgium,11589623,30280.0,383,early ll spill corn flakes,1,40,5
900c5f5082,I swear its so hot I dont want to leave my house  Is it hot where your at?,I swear its so hot I dont want to leave my house,negative,night,70-100,Belize,397628,22810.0,17,swear hot dont want leave house hot,0,74,7
9f85050671,Waiting in a long line at chick-fil-a,Waiting in a long line at chick-fil-a,neutral,morning,0-20,Benin,12123200,112760.0,108,waiting long line chick fil,1,37,5
154f2174b3," Aww, thanks!",thanks!,positive,noon,21-30,Bhutan,771608,38100.0,20,aww thanks,2,13,2
0a6fd440df," I didn`t say I met *all* the awesomest people, just a bunch of them.",awesomest,positive,night,31-45,Bolivia,11673021,1083300.0,11,didn say met awesomest people bunch,2,69,6
b94d976041," and aww and HEEE. nicely done, your weekend guest! *approves a lot*",". nicely done,",positive,morning,46-60,Bosnia and Herzegovina,3280819,51000.0,64,aww heee nicely done weekend guest approves lot,2,68,8
b39631f841,wish i was home in time for the #jonaswebcast today,wish,positive,noon,60-70,Botswana,2351627,566730.0,4,wish home time jonaswebcast today,2,51,5
88ff0af35d,pilot to co-pilot baby we burnin` up   /i cannot stress how much this line works.,pilot to co-pilot baby we burnin` up   /i cannot stress how much this line works.,negative,night,70-100,Brazil,212559417,8358140.0,25,pilot co pilot baby burnin cannot stress much line works,0,81,10
a6ce8df167, That`s how it was for me in March...it came sooo slow..then it was over in a heartbeat,slow.,negative,morning,0-20,Brunei,437479,5270.0,83,march came sooo slow heartbeat,0,87,5
eacae53aa9,Cat is anxiously watching wild turkeys in my back yard....I think they have their eyes on my bunny rabbit,I think they have their eyes on my bunny rabbit,negative,noon,21-30,Bulgaria,6948445,108560.0,64,cat anxiously watching wild turkeys back yard think eyes bunny rabbit,0,105,11
124a7751ea,One interlock down one to go,One interlock down one to go,neutral,night,31-45,Burkina Faso,20903273,273600.0,76,one interlock one go,1,28,4
45d1b672c2,Is a hot hell of a mess. I wish i would have gone to arlington for zeta!,Is a hot hell of a mess. I wish i would have gone to arlington for zeta!,neutral,morning,46-60,Burundi,11890784,25680.0,463,hot hell mess wish would gone arlington zeta,1,72,8
b6a7e120db,    hope all is ok.,hope all is ok,positive,noon,60-70,Côte d'Ivoire,26378274,318000.0,83,hope ok,2,19,2
dccd6c1108,fun times. just broke my usb stick.. like literally broke it..,fun times.,positive,night,70-100,Cabo Verde,555987,4030.0,138,fun times broke usb stick like literally broke,2,62,8
ecf4acd914, go with firefox,go with firefox,neutral,morning,0-20,Cambodia,16718965,176520.0,95,go firefox,1,16,2
8375414682," still a bit of a warning signal in my head saying: 'you want yesterday`s headache back? ok, get yourself a coffee then, quick!'",still a bit of a warning signal in my head,negative,noon,21-30,Cameroon,26545863,472710.0,56,still bit warning signal head saying 'you want yesterday headache back ok coffee quick,0,128,14
75ff4a3f16,http://twitpic.com/67kvt - my bestie leah  havent seen her in so long,http://twitpic.com/67kvt - my bestie leah  havent seen her in so long,neutral,night,31-45,Canada,37742154,9093510.0,4,bestie leah havent seen long,1,69,5
6ca050fd81, slice you up a treat?,slice you up a treat?,neutral,morning,46-60,Central African Republic,4829767,622980.0,8,slice treat,1,22,2
449e7733f1,i am bored. :| any idea`s of a nice site?,i am bored. :| any idea`s of a nice site?,neutral,noon,60-70,Chad,16425864,1259200.0,13,bored idea nice site,1,41,4
df6f949750,My tomato soup tastes like red peppers,My tomato soup tastes like red peppers,neutral,night,70-100,Chile,19116201,743532.0,26,tomato soup tastes like red peppers,1,38,6
fe77fa6da4, The least I can do for you is re-tweet it when it`s ready. So @ me  Mine is http://bit.ly/xPvT7 - I talk about viral tweets,The least I can do for you is re-tweet it when it`s ready. So @ me  Mine is http://bit.ly/xPvT7 - I talk about viral tweets,neutral,morning,0-20,China,1380004385,9169091.190000035,153,least re tweet ready mine talk about viral tweets,1,124,9
2f06736b22, That`s better than Missy 8 telling me I should be on The Biggest Loser,s better,positive,noon,21-30,Colombia,50882891,1109500.0,46,better missy telling biggest loser,2,71,5
7137ed21f3," so which one are you The Good, The Bad or The Ugly","so which one are you The Good, The Bad or The Ugly",neutral,night,31-45,Comoros,869601,1861.0,467,one good bad ugly,1,51,4
77f30fbea3, AHhh FCUKKK...i missed out AGAIN  You must fill me in with the deetZ...see you tonight?!?!!,AHhh FCUKKK...i missed out AGAIN,negative,morning,46-60,Congo (Congo-Brazzaville),5518087,342000.0,16,ahhh fcukkk missed must fill deetz see tonight,0,92,8
2660d36152," Alright, sorry. But I think you should go anyways",sorry.,negative,noon,60-70,Costa Rica,5094118,51060.0,100,alright sorry think go anyways,0,50,5
7be724bb6b,"For the record, john mayer is freaking cool.",john mayer is freaking cool.,positive,night,70-100,Croatia,4105267,55960.0,73,record john mayer freaking cool,2,44,5
5b34b39a42,Morning all  and its a lovely day at last,lovely day,positive,morning,0-20,Cuba,11326616,106440.0,106,morning lovely day last,2,41,4
d18637ad68, What!?!?! I can`t believe I had to find out this way...don`t you ppl contact family first??!!? I`m so sad!  Who was it?!?1,I`m so sad!,negative,noon,21-30,Cyprus,1207359,9240.0,131,believe find way ppl contact family first sad,0,123,8
db36682f23, i bet so,i bet so,neutral,night,31-45,Czechia (Czech Republic),10708981,77240.0,139,bet,1,9,1
088ed77c3f," Im 20 - believe me, I`ve tried! I`m just too ginger! Freckles join up on my face - that`s it!  get it out a bottle cancerfree","Im 20 - believe me, I`ve tried! I`m just too ginger! Freckles join up on my face - that`s it!  get it out a bottle cancerfree",neutral,morning,46-60,Democratic Republic of the Congo,89561403,2267050.0,40,believe ve tried ginger freckles join face bottle cancerfree,1,126,9
cedb1f29ce," Thanks, the more, the merrier","Thanks,",positive,noon,60-70,Denmark,5792202,42430.0,137,thanks merrier,2,30,2
0bf5ea2bcf,I just banged my elbow and its bleeding  owwiee,its bleeding  owwiee,negative,night,70-100,Djibouti,988000,23180.0,43,banged elbow bleeding owwiee,0,47,4
c41b7823f5,rainy season-- here it comes!,rainy season-- here it comes!,neutral,morning,0-20,Dominica,71986,750.0,96,rainy season comes,1,29,3
9292a44999,http://twitpic.com/676tn - Home Sweet Home... I didn`t have a picnic blanket though,Home Sweet Home... I didn`t have a picnic blanket though,neutral,noon,21-30,Dominican Republic,10847910,48300.0,225,home sweet home didn picnic blanket though,1,83,7
e3157d7984,  Mine are older than yours.,Mine are older than yours.,neutral,night,31-45,Ecuador,17643054,248360.0,71,mine older,1,28,2
9ce5156f86,I want some candy!!!,I want some candy!!!,neutral,morning,46-60,Egypt,102334404,995450.0,103,want candy,1,20,2
a7d4758b6b," just nothing perfect in life, darn it!","just nothing perfect in life, darn it!",negative,noon,60-70,El Salvador,6486205,20720.0,313,nothing perfect life darn,0,39,4
472fa6a354,why am i awake?,why am i awake?,neutral,night,70-100,Equatorial Guinea,1402985,28050.0,50,awake,1,15,1
bbad99f9e8, POOOOOOOOR SHEEEEP!!!,POOOOOOOOR SHEEEEP!!!,negative,morning,0-20,Eritrea,3546421,101000.0,35,poooooooor sheeeep,0,22,2
7dc4339828,maybe he could drill a hole in me?  LOL    OH SNAP!  (sorry couldn`t resist),maybe he could drill a hole in me?  LOL    OH SNAP!  (sorry couldn`t resi,neutral,noon,21-30,Estonia,1326535,42390.0,31,maybe could drill hole lol oh snap sorry couldn resist,1,76,10
695a225cbd,omg. .please jonas brothers add an extra date in dublin in november! i tried 2 get tickets but dey were sold out.,omg. .please jonas brothers add an extra date in dublin in november! i tried 2 get tickets but dey were sold out.,neutral,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67,omg please jonas brothers add extra date dublin november tried tickets dey sold,1,113,13
ff4ff1538e,"Well I guess I`m not heading out to LA this weekend, Doubt I`ll get to go to the PS Blog Meet and Greet","Well I guess I`m not heading out to LA this weekend, Doubt I`ll get to go to the PS Blog Meet and Greet",neutral,morning,46-60,Ethiopia,114963588,1000000.0,115,well guess heading la weekend doubt ll go ps blog meet greet,1,103,12
9321f3b74b, Your welcome.,welcome.,positive,noon,60-70,Fiji,896445,18270.0,49,welcome,2,14,1
643442601d, Thanks for the follow man,Thanks for the follow man,positive,night,70-100,Finland,5540720,304000.0,18,thanks follow man,2,26,3
ac9f5c5b51,"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June.","Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June",neutral,morning,0-20,France,65273511,547557.0,119,sold bikes faster expected running sizes luckily single speeds ocean eta eo june,1,132,13
67684df6dd,Hi this is http://gayorbispace.com We hope everybody is having a safe & fun weekend,hope,positive,noon,21-30,Gabon,2225734,257670.0,9,hi hope everybody safe fun weekend,2,83,6
89ab1260ae,Sitting at the Audi Joburg fashion week casting. So many lanky people in one place! Almost 100. Lol. Good luck to everyone  ****,Good luck to everyone,positive,night,31-45,Gambia,2416668,10120.0,239,sitting audi joburg fashion week casting many lanky people one place almost lol good luck everyone,2,128,16
99cc23aca9,It`s after midnight & I hear the shower calling me- Technically it`s not twice in one day since it`s morning-- I`m not very 'green'.,It`s after midnight & I hear the shower calling me- Technically it`s not twice in one day since it`s morning-- I`m not very 'green'.,neutral,morning,46-60,Georgia,3989167,69490.0,57,after midnight hear shower calling technically twice one day since morning 'green',1,132,12
606d103468, haha iya  starting to tweet again krn mitzy baru ber-tweeter jg Nit.,haha iya  starting to tweet again krn mitzy baru ber-tweeter jg Nit.,neutral,noon,60-70,Germany,83783942,348560.0,240,haha iya starting tweet krn mitzy baru ber tweeter jg nit,1,69,11
7ba102ebb3, I`m glad  you def needed a pick me up!  drama free!,glad,positive,night,70-100,Ghana,31072940,227540.0,137,glad def needed pick drama free,2,52,6
e4c9bb339d,the boys didn`t finish their tacos so now I`m eating them happily,happily,positive,morning,0-20,Greece,10423054,128900.0,81,boys didn finish tacos eating happily,2,65,6
12c4b960f3,  awww lol yh it is worth it-  mcfly are worth it 2  eekk,are worth,positive,noon,21-30,Grenada,112523,340.0,331,awww lol yh worth mcfly worth eekk,2,57,7
e1a023ed94, not good you`re not comin close to where i love on tour,not good you`re not comin close to where i love on tour,neutral,night,31-45,Guatemala,17915568,107160.0,167,good re comin close love tour,1,56,6
bab5adefc2,"gor i am soo bored, man i don`t think i could get any more bored","soo bored,",negative,morning,46-60,Guinea,13132795,246000.0,53,gor soo bored man think could bored,0,64,7
e9ffb3f1cc, Lol Only if you make me that cookie.  I`ll hit you up.,I`ll hit you up.,negative,noon,60-70,Guinea-Bissau,1968001,28120.0,70,lol make cookie ll hit,0,55,5
5d905b2eaf," i`m a huge fan of Take That since i was a baby.. Yeah, 6 months really feels like 5 months.",a huge fan,positive,night,70-100,Guyana,786552,196850.0,4,huge fan take since baby yeah months really feels like months,2,92,11
4ca1ff1c20,I hope I`m doing something right. Had an influx of reviews on a 1 year old fan fic telling me they love my style of writing for HP.,they love my style of writing for HP.,positive,morning,0-20,Haiti,11402528,27560.0,414,hope doing something right influx reviews year old fan fic telling love style writing hp,2,131,15
475d4c983e,A 35 minutos... Split-up.,A 35 minutos... Split-up.,neutral,noon,21-30,Holy See,10824,1.0,2003,minutos split,1,25,2
d9952724c1, yeeeeeessss I can`t wait! Too bad I can`t drink,Too bad,negative,night,31-45,Honduras,9904607,111890.0,89,yeeeeeessss wait bad drink,0,48,4
892d6de8e4,wants everyone to know he`s off to watch Cypher... again,wants everyone to know he`s off to watch Cypher... again,neutral,morning,46-60,Hungary,9660351,90530.0,107,wants everyone know off watch cypher,1,56,6
42f23c1add,I wish I could be AT work as opposed to being wit the kids cuz it`s the hardest job eva,it`s the hardest job eva,negative,noon,60-70,Iceland,341243,100250.0,3,wish could work as opposed wit kids cuz hardest job eva,0,87,11
df2d4ccc86,mint choc ice cream whilst studying.....now thats good,thats good,positive,night,70-100,India,1380004385,2973190.0,464,mint choc ice cream whilst studying thats good,2,54,8
a654d0a06a,my teeshirt is faaar too small for me but i like it too much to stop wearing it,like,positive,morning,0-20,Indonesia,273523615,1811570.0,151,teeshirt faaar small like much stop wearing,2,79,7
